x,u_t840,t
0.0,0.0,0.08400000000000138
0.010101010101010102,0.020784064945035884,0.08400000000000138
0.020202020202020204,0.04154720209846187,0.08400000000000138
0.030303030303030304,0.062268504741180196,0.08400000000000138
0.04040404040404041,0.08292710827789933,0.08400000000000138
0.05050505050505051,0.10350221124601253,0.08400000000000138
0.06060606060606061,0.12397309626090781,0.08400000000000138
0.07070707070707072,0.14431915087661767,0.08400000000000138
0.08080808080808081,0.16451988834080544,0.08400000000000138
0.09090909090909091,0.18455496822318773,0.08400000000000138
0.10101010101010102,0.20440421689662408,0.08400000000000138
0.11111111111111112,0.224047647850249,0.08400000000000138
0.12121212121212122,0.24346548181419464,0.08400000000000138
0.13131313131313133,0.26263816667563855,0.08400000000000138
0.14141414141414144,0.2815463971661242,0.08400000000000138
0.15151515151515152,0.3001711343003297,0.08400000000000138
0.16161616161616163,0.31849362454671226,0.08400000000000138
0.17171717171717174,0.33649541871072486,0.08400000000000138
0.18181818181818182,0.3541583905115909,0.08400000000000138
0.19191919191919193,0.37146475483393315,0.08400000000000138
0.20202020202020204,0.3883970856358765,0.08400000000000138
0.21212121212121213,0.4049383334955957,0.08400000000000138
0.22222222222222224,0.4210718427786376,0.08400000000000138
0.23232323232323235,0.43678136840873316,0.08400000000000138
0.24242424242424243,0.45205109222521217,0.08400000000000138
0.25252525252525254,0.46686563891055083,0.08400000000000138
0.26262626262626265,0.48121009147201205,0.08400000000000138
0.27272727272727276,0.49507000626179387,0.08400000000000138
0.2828282828282829,0.5084314275205574,0.08400000000000138
0.29292929292929293,0.5212809014296945,0.08400000000000138
0.30303030303030304,0.5336054896581817,0.08400000000000138
0.31313131313131315,0.5453927823903837,0.08400000000000138
0.32323232323232326,0.5566309108216849,0.08400000000000138
0.33333333333333337,0.567308559109371,0.08400000000000138
0.3434343434343435,0.5774149757667206,0.08400000000000138
0.3535353535353536,0.5869399844888455,0.08400000000000138
0.36363636363636365,0.5958739943993616,0.08400000000000138
0.37373737373737376,0.6042080097075937,0.08400000000000138
0.38383838383838387,0.6119336387665696,0.08400000000000138
0.393939393939394,0.6190431025227017,0.08400000000000138
0.4040404040404041,0.6255292423486294,0.08400000000000138
0.4141414141414142,0.6313855272513562,0.08400000000000138
0.42424242424242425,0.6366060604483996,0.08400000000000138
0.43434343434343436,0.6411855853053571,0.08400000000000138
0.4444444444444445,0.6451194906288862,0.08400000000000138
0.4545454545454546,0.6484038153097902,0.08400000000000138
0.4646464646464647,0.6510352523115146,0.08400000000000138
0.4747474747474748,0.6530111520000572,0.08400000000000138
0.48484848484848486,0.6543295248119202,0.08400000000000138
0.494949494949495,0.6549890432574369,0.08400000000000138
0.5050505050505051,0.6549890432574367,0.08400000000000138
0.5151515151515152,0.6543295248119204,0.08400000000000138
0.5252525252525253,0.653011152000057,0.08400000000000138
0.5353535353535354,0.6510352523115148,0.08400000000000138
0.5454545454545455,0.64840381530979,0.08400000000000138
0.5555555555555556,0.6451194906288863,0.08400000000000138
0.5656565656565657,0.6411855853053569,0.08400000000000138
0.5757575757575758,0.6366060604483996,0.08400000000000138
0.5858585858585859,0.631385527251356,0.08400000000000138
0.595959595959596,0.6255292423486294,0.08400000000000138
0.6060606060606061,0.6190431025227014,0.08400000000000138
0.6161616161616162,0.6119336387665695,0.08400000000000138
0.6262626262626263,0.6042080097075935,0.08400000000000138
0.6363636363636365,0.5958739943993614,0.08400000000000138
0.6464646464646465,0.5869399844888453,0.08400000000000138
0.6565656565656566,0.5774149757667205,0.08400000000000138
0.6666666666666667,0.5673085591093707,0.08400000000000138
0.6767676767676768,0.5566309108216847,0.08400000000000138
0.686868686868687,0.5453927823903835,0.08400000000000138
0.696969696969697,0.5336054896581814,0.08400000000000138
0.7070707070707072,0.5212809014296943,0.08400000000000138
0.7171717171717172,0.5084314275205571,0.08400000000000138
0.7272727272727273,0.49507000626179365,0.08400000000000138
0.7373737373737375,0.4812100914720119,0.08400000000000138
0.7474747474747475,0.4668656389105506,0.08400000000000138
0.7575757575757577,0.45205109222521206,0.08400000000000138
0.7676767676767677,0.43678136840873294,0.08400000000000138
0.7777777777777778,0.4210718427786374,0.08400000000000138
0.787878787878788,0.40493833349559555,0.08400000000000138
0.797979797979798,0.3883970856358764,0.08400000000000138
0.8080808080808082,0.371464754833933,0.08400000000000138
0.8181818181818182,0.3541583905115908,0.08400000000000138
0.8282828282828284,0.33649541871072475,0.08400000000000138
0.8383838383838385,0.31849362454671215,0.08400000000000138
0.8484848484848485,0.3001711343003296,0.08400000000000138
0.8585858585858587,0.28154639716612406,0.08400000000000138
0.8686868686868687,0.2626381666756385,0.08400000000000138
0.8787878787878789,0.24346548181419453,0.08400000000000138
0.888888888888889,0.22404764785024894,0.08400000000000138
0.8989898989898991,0.2044042168966239,0.08400000000000138
0.9090909090909092,0.18455496822318768,0.08400000000000138
0.9191919191919192,0.16451988834080528,0.08400000000000138
0.9292929292929294,0.14431915087661765,0.08400000000000138
0.9393939393939394,0.12397309626090769,0.08400000000000138
0.9494949494949496,0.1035022112460125,0.08400000000000138
0.9595959595959597,0.08292710827789924,0.08400000000000138
0.9696969696969697,0.062268504741180175,0.08400000000000138
0.9797979797979799,0.04154720209846183,0.08400000000000138
0.98989898989899,0.020784064945035877,0.08400000000000138
1.0,0.0,0.08400000000000138
