x,u_t205,t
0.0,0.0,0.02049999999999993
0.010101010101010102,0.028615904795171846,0.02049999999999993
0.020202020202020204,0.057202995799881334,0.02049999999999993
0.030303030303030304,0.08573248823671066,0.02049999999999993
0.04040404040404041,0.11417565532511748,0.02049999999999993
0.05050505050505051,0.14250385720686776,0.02049999999999993
0.06060606060606061,0.17068856978394545,0.02049999999999993
0.07070707070707072,0.19870141343990122,0.02049999999999993
0.08080808080808081,0.22651418161572057,0.02049999999999993
0.09090909090909091,0.2540988692114379,0.02049999999999993
0.10101010101010102,0.28142770078489815,0.02049999999999993
0.11111111111111112,0.30847315851927276,0.02049999999999993
0.12121212121212122,0.3352080099311683,0.02049999999999993
0.13131313131313133,0.3616053352914296,0.02049999999999993
0.14141414141414144,0.38763855473102393,0.02049999999999993
0.15151515151515152,0.41328145500471763,0.02049999999999993
0.16161616161616163,0.4385082158855902,0.02049999999999993
0.17171717171717174,0.463293436163816,0.02049999999999993
0.18181818181818182,0.4876121592235275,0.02049999999999993
0.19191919191919193,0.5114398981720142,0.02049999999999993
0.20202020202020204,0.5347526604959449,0.02049999999999993
0.21212121212121213,0.5575269722197989,0.02049999999999993
0.22222222222222224,0.5797399015421646,0.02049999999999993
0.23232323232323235,0.601369081926125,0.02049999999999993
0.24242424242424243,0.6223927346204596,0.02049999999999993
0.25252525252525254,0.6427896905890049,0.02049999999999993
0.26262626262626265,0.6625394118260755,0.02049999999999993
0.27272727272727276,0.6816220120364987,0.02049999999999993
0.2828282828282829,0.7000182766594247,0.02049999999999993
0.29292929292929293,0.7177096822157634,0.02049999999999993
0.30303030303030304,0.7346784149597553,0.02049999999999993
0.31313131313131315,0.7509073888159054,0.02049999999999993
0.32323232323232326,0.7663802625832115,0.02049999999999993
0.33333333333333337,0.7810814563893695,0.02049999999999993
0.3434343434343435,0.7949961673783833,0.02049999999999993
0.3535353535353536,0.8081103846157867,0.02049999999999993
0.36363636363636365,0.8204109031964659,0.02049999999999993
0.37373737373737376,0.8318853375408808,0.02049999999999993
0.38383838383838387,0.8425221338662925,0.02049999999999993
0.393939393939394,0.8523105818204441,0.02049999999999993
0.4040404040404041,0.8612408252659767,0.02049999999999993
0.4141414141414142,0.8693038722047253,0.02049999999999993
0.42424242424242425,0.8764916038318975,0.02049999999999993
0.43434343434343436,0.882796782711023,0.02049999999999993
0.4444444444444445,0.8882130600614373,0.02049999999999993
0.4545454545454546,0.8927349821509669,0.02049999999999993
0.4646464646464647,0.8963579957873746,0.02049999999999993
0.4747474747474748,0.899078452903038,0.02049999999999993
0.48484848484848486,0.9008936142282453,0.02049999999999993
0.494949494949495,0.9018016520494063,0.02049999999999993
0.5050505050505051,0.9018016520494063,0.02049999999999993
0.5151515151515152,0.9008936142282453,0.02049999999999993
0.5252525252525253,0.899078452903038,0.02049999999999993
0.5353535353535354,0.8963579957873746,0.02049999999999993
0.5454545454545455,0.8927349821509669,0.02049999999999993
0.5555555555555556,0.8882130600614373,0.02049999999999993
0.5656565656565657,0.882796782711023,0.02049999999999993
0.5757575757575758,0.8764916038318975,0.02049999999999993
0.5858585858585859,0.8693038722047253,0.02049999999999993
0.595959595959596,0.8612408252659767,0.02049999999999993
0.6060606060606061,0.8523105818204441,0.02049999999999993
0.6161616161616162,0.8425221338662925,0.02049999999999993
0.6262626262626263,0.8318853375408808,0.02049999999999993
0.6363636363636365,0.8204109031964659,0.02049999999999993
0.6464646464646465,0.8081103846157867,0.02049999999999993
0.6565656565656566,0.7949961673783833,0.02049999999999993
0.6666666666666667,0.7810814563893695,0.02049999999999993
0.6767676767676768,0.7663802625832115,0.02049999999999993
0.686868686868687,0.7509073888159054,0.02049999999999993
0.696969696969697,0.7346784149597553,0.02049999999999993
0.7070707070707072,0.7177096822157634,0.02049999999999993
0.7171717171717172,0.7000182766594247,0.02049999999999993
0.7272727272727273,0.6816220120364986,0.02049999999999993
0.7373737373737375,0.6625394118260755,0.02049999999999993
0.7474747474747475,0.6427896905890047,0.02049999999999993
0.7575757575757577,0.6223927346204595,0.02049999999999993
0.7676767676767677,0.6013690819261247,0.02049999999999993
0.7777777777777778,0.5797399015421645,0.02049999999999993
0.787878787878788,0.5575269722197984,0.02049999999999993
0.797979797979798,0.5347526604959449,0.02049999999999993
0.8080808080808082,0.5114398981720139,0.02049999999999993
0.8181818181818182,0.48761215922352746,0.02049999999999993
0.8282828282828284,0.4632934361638158,0.02049999999999993
0.8383838383838385,0.4385082158855901,0.02049999999999993
0.8484848484848485,0.41328145500471747,0.02049999999999993
0.8585858585858587,0.3876385547310238,0.02049999999999993
0.8686868686868687,0.36160533529142946,0.02049999999999993
0.8787878787878789,0.33520800993116817,0.02049999999999993
0.888888888888889,0.30847315851927265,0.02049999999999993
0.8989898989898991,0.2814277007848981,0.02049999999999993
0.9090909090909092,0.25409886921143787,0.02049999999999993
0.9191919191919192,0.22651418161572057,0.02049999999999993
0.9292929292929294,0.1987014134399012,0.02049999999999993
0.9393939393939394,0.17068856978394542,0.02049999999999993
0.9494949494949496,0.14250385720686773,0.02049999999999993
0.9595959595959597,0.11417565532511746,0.02049999999999993
0.9696969696969697,0.08573248823671065,0.02049999999999993
0.9797979797979799,0.057202995799881334,0.02049999999999993
0.98989898989899,0.02861590479517184,0.02049999999999993
1.0,0.0,0.02049999999999993
