x,u_t196,t
0.0,0.0,0.019599999999999937
0.010101010101010102,0.028745893852447017,0.019599999999999937
0.020202020202020204,0.05746284302646971,0.019599999999999937
0.030303030303030304,0.08612193198848136,0.019599999999999937
0.04040404040404041,0.11469430346522419,0.019599999999999937
0.05050505050505051,0.14315118750059733,0.019599999999999937
0.06060606060606061,0.17146393042456393,0.019599999999999937
0.07070707070707072,0.199604023704968,0.019599999999999937
0.08080808080808081,0.2275431326532098,0.019599999999999937
0.09090909090909091,0.2552531249548752,0.019599999999999937
0.10101010101010102,0.282706098996592,0.019599999999999937
0.11111111111111112,0.309874411960589,0.019599999999999937
0.12121212121212122,0.33673070765867097,0.019599999999999937
0.13131313131313133,0.3632479440775803,0.019599999999999937
0.14141414141414144,0.38939942060801347,0.019599999999999937
0.15151515151515152,0.41515880492986956,0.019599999999999937
0.16161616161616163,0.44050015952666655,0.019599999999999937
0.17171717171717174,0.4653979678024195,0.019599999999999937
0.18181818181818182,0.48982715977469227,0.019599999999999937
0.19191919191919193,0.5137631373179419,0.019599999999999937
0.20202020202020204,0.5371817989317491,0.019599999999999937
0.21212121212121213,0.5600595640089829,0.019599999999999937
0.22222222222222224,0.5823733965794764,0.019599999999999937
0.23232323232323235,0.6041008285052929,0.019599999999999937
0.24242424242424243,0.6252199821042395,0.019599999999999937
0.25252525252525254,0.6457095921788354,0.019599999999999937
0.26262626262626265,0.6655490274285656,0.019599999999999937
0.27272727272727276,0.6847183112238505,0.019599999999999937
0.2828282828282829,0.7031981417208188,0.019599999999999937
0.29292929292929293,0.7209699112966286,0.019599999999999937
0.30303030303030304,0.7380157252857649,0.019599999999999937
0.31313131313131315,0.7543184199984527,0.019599999999999937
0.32323232323232326,0.7698615800030366,0.019599999999999937
0.33333333333333337,0.7846295546549291,0.019599999999999937
0.3434343434343435,0.7986074738554836,0.019599999999999937
0.3535353535353536,0.8117812630249224,0.019599999999999937
0.36363636363636365,0.8241376572742463,0.019599999999999937
0.37373737373737376,0.8356642147618527,0.019599999999999937
0.38383838383838387,0.8463493292214163,0.019599999999999937
0.393939393939394,0.8561822416484144,0.019599999999999937
0.4040404040404041,0.8651530511335335,0.019599999999999937
0.4141414141414142,0.8732527248320451,0.019599999999999937
0.42424242424242425,0.8804731070591145,0.019599999999999937
0.43434343434343436,0.886806927501885,0.019599999999999937
0.4444444444444445,0.8922478085400652,0.019599999999999937
0.4545454545454546,0.8967902716676538,0.019599999999999937
0.4646464646464647,0.9004297430093293,0.019599999999999937
0.4747474747474748,0.9031625579259552,0.019599999999999937
0.48484848484848486,0.9049859647045617,0.019599999999999937
0.494949494949495,0.905898127329086,0.019599999999999937
0.5050505050505051,0.905898127329086,0.019599999999999937
0.5151515151515152,0.9049859647045617,0.019599999999999937
0.5252525252525253,0.9031625579259552,0.019599999999999937
0.5353535353535354,0.9004297430093293,0.019599999999999937
0.5454545454545455,0.8967902716676538,0.019599999999999937
0.5555555555555556,0.8922478085400652,0.019599999999999937
0.5656565656565657,0.886806927501885,0.019599999999999937
0.5757575757575758,0.8804731070591145,0.019599999999999937
0.5858585858585859,0.8732527248320451,0.019599999999999937
0.595959595959596,0.8651530511335335,0.019599999999999937
0.6060606060606061,0.8561822416484144,0.019599999999999937
0.6161616161616162,0.8463493292214163,0.019599999999999937
0.6262626262626263,0.8356642147618527,0.019599999999999937
0.6363636363636365,0.8241376572742463,0.019599999999999937
0.6464646464646465,0.8117812630249224,0.019599999999999937
0.6565656565656566,0.7986074738554836,0.019599999999999937
0.6666666666666667,0.7846295546549291,0.019599999999999937
0.6767676767676768,0.7698615800030366,0.019599999999999937
0.686868686868687,0.7543184199984527,0.019599999999999937
0.696969696969697,0.7380157252857649,0.019599999999999937
0.7070707070707072,0.7209699112966286,0.019599999999999937
0.7171717171717172,0.7031981417208188,0.019599999999999937
0.7272727272727273,0.6847183112238505,0.019599999999999937
0.7373737373737375,0.6655490274285656,0.019599999999999937
0.7474747474747475,0.6457095921788353,0.019599999999999937
0.7575757575757577,0.6252199821042392,0.019599999999999937
0.7676767676767677,0.6041008285052929,0.019599999999999937
0.7777777777777778,0.582373396579476,0.019599999999999937
0.787878787878788,0.5600595640089827,0.019599999999999937
0.797979797979798,0.5371817989317487,0.019599999999999937
0.8080808080808082,0.5137631373179418,0.019599999999999937
0.8181818181818182,0.48982715977469193,0.019599999999999937
0.8282828282828284,0.4653979678024194,0.019599999999999937
0.8383838383838385,0.4405001595266663,0.019599999999999937
0.8484848484848485,0.41515880492986945,0.019599999999999937
0.8585858585858587,0.38939942060801325,0.019599999999999937
0.8686868686868687,0.3632479440775802,0.019599999999999937
0.8787878787878789,0.3367307076586708,0.019599999999999937
0.888888888888889,0.30987441196058896,0.019599999999999937
0.8989898989898991,0.28270609899659194,0.019599999999999937
0.9090909090909092,0.2552531249548752,0.019599999999999937
0.9191919191919192,0.22754313265320975,0.019599999999999937
0.9292929292929294,0.199604023704968,0.019599999999999937
0.9393939393939394,0.1714639304245639,0.019599999999999937
0.9494949494949496,0.14315118750059733,0.019599999999999937
0.9595959595959597,0.11469430346522416,0.019599999999999937
0.9696969696969697,0.08612193198848134,0.019599999999999937
0.9797979797979799,0.05746284302646969,0.019599999999999937
0.98989898989899,0.02874589385244701,0.019599999999999937
1.0,0.0,0.019599999999999937
